store_id,timezone_str
9.02E+18,America/New_York
4.52E+18,America/New_York
1.34E+18,America/New_York
2.67E+18,America/New_York
1.56E+18,America/New_York
8.34E+17,America/New_York
8.59E+18,America/New_York
7.76E+18,America/New_York
1.95E+17,America/New_York
3.03E+18,America/New_York
2.90E+18,America/New_York
2.88E+18,America/New_York
1.47E+18,America/New_York
4.23E+18,America/New_York
4.27E+17,America/New_York
2.65E+18,America/New_York
4.27E+18,America/New_York
5.83E+18,America/New_York
7.29E+18,America/New_York
5.43E+18,America/New_York
1.24E+18,America/New_York
2.56E+18,America/New_York
8.36E+18,America/New_York
1.20E+18,America/New_York
7.59E+18,America/New_York
5.77E+17,America/New_York
5.11E+18,America/New_York
4.54E+18,America/New_York
4.97E+18,America/New_York
1.68E+18,America/New_York
3.18E+18,America/New_York
5.25E+18,America/New_York
7.06E+17,America/New_York
5.78E+18,America/New_York
4.81E+18,America/New_York
9.07E+18,America/New_York
5.11E+18,America/New_York
6.19E+18,America/New_York
7.61E+18,America/New_York
7.02E+18,America/New_York
5.91E+18,America/New_York
4.14E+18,America/New_York
2.70E+18,America/New_York
4.25E+18,America/New_York
7.93E+18,America/New_York
6.58E+18,America/New_York
2.19E+18,America/New_York
1.63E+17,America/New_York
3.27E+18,America/New_York
1.94E+18,America/New_York
9.14E+18,America/New_York
3.64E+17,America/New_York
1.96E+18,America/New_York
4.29E+18,America/New_York
1.87E+18,America/New_York
7.56E+18,America/New_York
3.35E+18,America/New_York
7.43E+18,America/New_York
6.29E+18,America/New_York
2.59E+18,America/New_York
5.48E+17,America/New_York
7.20E+18,America/New_York
5.56E+18,America/New_York
6.42E+18,America/New_York
8.16E+18,America/New_York
9.18E+17,America/New_York
9.10E+18,America/New_York
3.09E+18,America/New_York
4.82E+17,America/New_York
4.57E+18,America/New_York
3.31E+18,America/New_York
8.86E+18,America/New_York
3.91E+18,America/New_York
1.86E+18,America/New_York
1.38E+18,America/New_York
5.46E+18,America/New_York
2.14E+18,America/New_York
7.49E+18,America/New_York
4.62E+18,America/New_York
3.69E+18,America/New_York
4.57E+18,America/New_York
7.13E+18,America/New_York
3.07E+18,America/New_York
2.91E+18,America/New_York
4.85E+18,America/New_York
6.68E+18,America/New_York
7.52E+18,America/New_York
6.73E+18,America/New_York
5.90E+18,America/New_York
2.12E+18,America/New_York
3.30E+18,America/New_York
2.79E+17,America/New_York
2.81E+18,America/New_York
2.51E+18,America/New_York
4.05E+18,America/New_York
1.77E+18,America/New_York
3.80E+18,America/New_York
1.73E+18,America/New_York
1.99E+18,America/New_York
5.12E+18,America/New_York
4.79E+18,America/New_York
3.10E+17,America/New_York
8.26E+17,America/New_York
8.69E+18,America/New_York
6.40E+18,America/New_York
4.99E+18,America/New_York
3.42E+18,America/New_York
1.01E+18,America/New_York
5.02E+18,America/New_York
5.71E+18,America/New_York
2.47E+18,America/New_York
2.01E+18,America/New_York
4.01E+18,America/New_York
6.20E+18,America/New_York
5.58E+18,America/New_York
2.96E+18,America/New_York
1.04E+18,America/New_York
3.20E+18,America/New_York
1.86E+18,America/New_York
5.00E+18,America/New_York
9.11E+18,America/New_York
6.93E+18,America/New_York
2.70E+18,America/New_York
1.10E+18,America/New_York
6.55E+18,America/New_York
4.99E+18,America/New_York
8.78E+18,America/New_York
1.53E+18,America/New_York
7.13E+18,America/New_York
6.94E+18,America/New_York
2.43E+18,America/New_York
4.39E+18,America/New_York
9.00E+18,America/New_York
4.77E+18,America/New_York
1.09E+17,America/New_York
4.71E+18,America/New_York
8.88E+18,America/New_York
8.88E+18,America/New_York
5.31E+18,America/New_York
6.88E+17,America/New_York
6.91E+18,America/New_York
2.64E+18,America/New_York
9.21E+18,America/New_York
1.20E+17,America/New_York
1.58E+18,America/New_York
1.46E+18,America/New_York
5.04E+18,America/New_York
6.32E+18,America/New_York
2.76E+18,America/New_York
5.77E+18,America/New_York
1.09E+18,America/New_York
6.18E+18,America/New_York
8.75E+18,America/New_York
5.59E+18,America/New_York
4.67E+18,America/New_York
6.58E+18,America/New_York
6.23E+18,America/New_York
8.93E+17,America/New_York
3.45E+18,America/New_York
4.88E+18,America/New_York
7.36E+17,America/New_York
4.88E+18,America/New_York
7.16E+18,America/New_York
2.13E+18,America/New_York
7.39E+18,America/New_York
2.16E+18,America/New_York
9.21E+18,America/New_York
7.26E+17,America/New_York
7.98E+18,America/New_York
3.26E+18,America/New_York
9.10E+18,America/New_York
3.60E+18,America/New_York
2.01E+18,America/New_York
2.74E+18,America/New_York
6.91E+18,America/New_York
1.05E+18,America/New_York
4.13E+18,America/New_York
3.25E+18,America/New_York
3.07E+18,America/New_York
5.55E+18,America/New_York
4.17E+18,America/New_York
2.67E+18,America/New_York
5.16E+18,America/New_York
1.12E+18,America/New_York
4.42E+18,America/New_York
5.19E+17,America/New_York
4.62E+18,America/New_York
3.06E+18,America/New_York
2.86E+18,America/New_York
3.75E+18,America/New_York
4.05E+18,America/New_York
1.82E+18,America/New_York
5.81E+18,America/New_York
2.33E+18,America/New_York
4.09E+18,America/New_York
2.19E+18,America/New_York
8.47E+18,America/New_York
3.49E+18,America/New_York
3.45E+18,America/New_York
8.21E+18,America/New_York
2.51E+18,America/New_York
5.55E+18,America/New_York
7.29E+18,America/New_York
6.93E+18,America/New_York
4.28E+18,America/New_York
5.25E+18,America/New_York
5.21E+18,America/New_York
1.18E+17,America/New_York
5.71E+18,America/New_York
5.54E+18,America/New_York
3.18E+18,America/New_York
4.50E+18,America/New_York
3.70E+18,America/New_York
8.28E+18,America/New_York
3.22E+18,America/New_York
6.44E+18,America/New_York
9.18E+18,America/New_York
7.92E+18,America/New_York
8.03E+18,America/New_York
5.86E+18,America/New_York
6.46E+18,America/New_York
2.47E+18,America/New_York
3.77E+18,America/New_York
7.07E+18,America/New_York
4.27E+18,America/New_York
3.56E+18,America/New_York
8.09E+18,America/New_York
2.20E+18,America/New_York
2.95E+18,America/New_York
3.40E+18,America/New_York
7.27E+18,America/New_York
7.47E+17,America/New_York
8.09E+18,America/New_York
4.02E+18,America/New_York
2.67E+18,America/New_York
6.37E+18,America/New_York
2.76E+18,America/New_York
6.18E+18,America/New_York
7.42E+18,America/New_York
2.82E+18,America/New_York
8.04E+18,America/New_York
5.30E+18,America/New_York
1.95E+18,America/New_York
7.66E+18,America/New_York
3.29E+18,America/New_York
4.10E+18,America/New_York
4.71E+18,America/New_York
1.45E+18,America/New_York
5.16E+18,America/New_York
6.35E+18,America/New_York
8.39E+18,America/New_York
6.77E+18,America/New_York
2.30E+17,America/New_York
1.74E+18,America/New_York
2.27E+18,America/New_York
4.87E+18,America/New_York
2.52E+18,America/New_York
4.71E+18,America/New_York
3.65E+18,America/New_York
4.76E+17,America/New_York
4.30E+18,America/New_York
6.54E+18,America/New_York
3.77E+17,America/New_York
5.05E+17,America/New_York
2.37E+18,America/New_York
7.40E+18,America/New_York
5.11E+18,America/New_York
4.84E+18,America/New_York
6.69E+18,America/New_York
4.28E+18,America/New_York
2.63E+18,America/New_York
6.90E+18,America/New_York
5.82E+18,America/New_York
6.69E+17,America/New_York
4.78E+18,America/New_York
7.12E+18,America/New_York
6.74E+18,America/New_York
5.29E+18,America/New_York
1.22E+18,America/New_York
2.26E+18,America/New_York
5.55E+18,America/New_York
8.74E+18,America/New_York
5.09E+18,America/New_York
5.51E+18,America/New_York
4.64E+18,America/New_York
3.45E+18,America/New_York
7.25E+18,America/New_York
6.59E+18,America/New_York
1.85E+18,America/New_York
6.63E+18,America/New_York
4.31E+18,America/New_York
8.30E+18,America/New_York
1.50E+16,America/New_York
6.68E+18,America/New_York
5.53E+17,America/New_York
8.92E+18,America/New_York
6.03E+18,America/New_York
1.74E+18,America/New_York
5.11E+17,America/New_York
6.66E+18,America/New_York
4.22E+18,America/New_York
6.14E+18,America/New_York
2.14E+18,America/New_York
6.80E+17,America/New_York
3.51E+16,America/New_York
3.64E+18,America/New_York
7.96E+18,America/New_York
3.99E+18,America/New_York
2.82E+18,America/New_York
2.59E+18,America/New_York
5.96E+18,America/New_York
5.86E+18,America/New_York
2.33E+18,America/New_York
7.73E+18,America/New_York
8.29E+18,America/New_York
8.88E+18,America/New_York
8.26E+18,America/New_York
7.50E+18,America/New_York
1.49E+18,America/New_York
4.22E+18,America/New_York
2.15E+18,America/New_York
4.36E+18,America/New_York
3.87E+18,America/New_York
4.96E+18,America/New_York
6.05E+16,America/New_York
2.31E+17,America/New_York
7.53E+17,America/New_York
4.88E+18,America/New_York
9.00E+18,America/New_York
1.76E+18,America/New_York
6.20E+18,America/New_York
8.60E+18,America/New_York
9.31E+17,America/New_York
2.33E+18,America/New_York
1.03E+18,America/New_York
3.20E+18,America/New_York
2.41E+18,America/New_York
2.94E+18,America/New_York
4.62E+17,America/New_York
7.54E+18,America/New_York
3.13E+18,America/New_York
2.95E+18,America/New_York
9.20E+18,America/New_York
4.57E+18,America/New_York
6.72E+18,America/New_York
1.20E+18,America/New_York
4.27E+18,America/New_York
3.43E+18,America/New_York
6.23E+18,America/New_York
3.06E+18,America/New_York
1.41E+18,America/New_York
3.27E+18,America/New_York
3.95E+18,America/New_York
6.03E+18,America/New_York
3.03E+18,America/New_York
5.78E+17,America/New_York
5.23E+18,America/New_York
5.91E+18,America/New_York
3.54E+18,America/New_York
2.18E+17,America/New_York
2.32E+18,America/New_York
9.28E+17,America/New_York
7.75E+18,America/New_York
6.64E+18,America/New_York
8.39E+18,America/New_York
7.80E+18,America/New_York
6.08E+18,America/New_York
1.98E+18,America/New_York
8.75E+18,America/New_York
6.93E+18,America/New_York
6.38E+18,America/New_York
7.98E+18,America/New_York
4.02E+18,America/New_York
3.74E+17,America/New_York
4.52E+18,America/New_York
2.92E+18,America/New_York
3.22E+18,America/New_York
2.31E+18,America/New_York
8.19E+18,America/New_York
4.87E+18,America/New_York
4.51E+18,America/New_York
3.51E+18,America/New_York
8.84E+18,America/New_York
7.30E+18,America/New_York
5.29E+18,America/New_York
2.82E+18,America/New_York
5.42E+18,America/New_York
2.91E+18,America/New_York
4.07E+18,America/New_York
1.27E+18,America/New_York
7.96E+18,America/New_York
8.29E+18,America/New_York
4.72E+18,America/New_York
2.82E+18,America/New_York
5.14E+18,America/New_York
6.85E+18,America/New_York
8.57E+18,America/New_York
7.43E+18,America/New_York
8.75E+18,America/New_York
3.08E+17,America/New_York
4.57E+18,America/New_York
6.66E+18,America/New_York
2.11E+18,America/New_York
3.12E+18,America/New_York
4.82E+18,America/New_York
6.68E+18,America/New_York
7.97E+18,America/New_York
4.86E+18,America/New_York
6.04E+18,America/New_York
5.15E+18,America/New_York
4.13E+18,America/New_York
2.45E+18,America/New_York
4.21E+18,America/New_York
4.66E+18,America/New_York
1.64E+18,America/New_York
7.92E+18,America/New_York
6.94E+17,America/New_York
2.57E+18,America/New_York
6.61E+18,America/New_York
7.24E+18,America/New_York
7.01E+18,America/New_York
8.40E+18,America/New_York
1.68E+18,America/New_York
1.18E+17,America/New_York
1.68E+18,America/New_York
2.68E+18,America/New_York
2.26E+18,America/New_York
5.53E+17,America/New_York
2.73E+18,America/New_York
1.01E+18,America/New_York
9.42E+17,America/New_York
2.05E+18,America/New_York
4.05E+18,America/New_York
5.27E+18,America/New_York
1.00E+18,America/New_York
1.91E+17,America/New_York
5.31E+18,America/New_York
3.14E+18,America/New_York
7.93E+18,America/New_York
2.06E+18,America/New_York
4.07E+18,America/New_York
4.34E+17,America/New_York
4.01E+18,America/New_York
3.99E+18,America/New_York
3.63E+18,America/New_York
7.11E+18,America/New_York
2.98E+18,America/New_York
8.84E+18,America/New_York
2.69E+18,America/New_York
4.85E+18,America/New_York
7.59E+18,America/New_York
4.84E+18,America/New_York
5.36E+18,America/New_York
6.46E+17,America/New_York
8.52E+18,America/New_York
3.68E+18,America/New_York
3.61E+18,America/New_York
4.01E+18,America/New_York
8.81E+18,America/New_York
2.36E+18,America/New_York
2.79E+18,America/New_York
6.03E+18,America/New_York
2.06E+18,America/New_York
5.45E+18,America/New_York
5.52E+18,America/New_York
9.13E+18,America/New_York
8.01E+17,America/New_York
4.00E+18,America/New_York
2.73E+17,America/New_York
1.48E+18,America/New_York
5.11E+18,America/New_York
2.22E+18,America/New_York
6.55E+17,America/New_York
6.20E+17,America/New_York
7.33E+18,America/New_York
7.50E+18,America/New_York
2.29E+18,America/New_York
5.09E+18,America/New_York
7.84E+18,America/New_York
8.28E+18,America/New_York
8.94E+18,America/New_York
9.10E+18,America/New_York
7.41E+18,America/New_York
1.03E+18,America/New_York
8.92E+18,America/New_York
2.57E+18,America/New_York
2.33E+18,America/New_York
8.16E+18,America/New_York
6.60E+18,America/New_York
8.85E+17,America/New_York
6.45E+17,America/New_York
6.43E+18,America/New_York
7.39E+18,America/New_York
2.85E+17,America/New_York
2.99E+18,America/New_York
4.78E+18,America/New_York
6.77E+18,America/New_York
5.40E+18,America/New_York
3.76E+18,America/New_York
8.46E+18,America/New_York
7.92E+18,America/New_York
4.91E+17,America/New_York
8.54E+18,America/New_York
1.71E+18,America/New_York
3.07E+18,America/New_York
3.12E+18,America/New_York
6.02E+18,America/New_York
1.14E+18,America/New_York
6.74E+18,America/New_York
6.26E+18,America/New_York
2.49E+18,America/New_York
6.29E+18,America/New_York
5.37E+18,America/New_York
4.54E+18,America/New_York
1.02E+18,America/New_York
8.28E+18,America/New_York
5.84E+18,America/New_York
5.21E+18,America/New_York
2.81E+18,America/New_York
9.20E+18,America/New_York
6.92E+18,America/New_York
1.86E+18,America/New_York
3.43E+18,America/New_York
2.00E+18,America/New_York
4.05E+18,America/New_York
1.44E+18,America/New_York
5.92E+18,America/New_York
4.94E+18,America/New_York
6.24E+18,America/New_York
5.83E+18,America/New_York
4.42E+18,America/New_York
6.36E+18,America/New_York
7.69E+18,America/New_York
8.05E+18,America/New_York
8.11E+18,America/New_York
8.32E+18,America/New_York
8.45E+17,America/New_York
6.22E+18,America/New_York
2.76E+18,America/New_York
3.11E+18,America/New_York
7.32E+18,America/New_York
6.07E+18,America/New_York
7.71E+18,America/New_York
6.91E+17,America/New_York
7.19E+17,America/New_York
4.24E+18,America/New_York
8.46E+18,America/New_York
6.91E+18,America/New_York
8.55E+16,America/New_York
6.00E+18,America/New_York
3.43E+18,America/New_York
4.70E+18,America/New_York
3.89E+18,America/New_York
2.50E+18,America/New_York
1.06E+18,America/New_York
4.04E+18,America/New_York
7.10E+18,America/New_York
3.14E+18,America/New_York
5.03E+18,America/New_York
9.30E+17,America/New_York
8.43E+18,America/New_York
8.61E+18,America/New_York
6.88E+18,America/New_York
6.59E+18,America/New_York
8.77E+18,America/New_York
4.94E+18,America/New_York
7.19E+18,America/New_York
8.00E+18,America/New_York
9.16E+17,America/New_York
3.59E+18,America/New_York
3.17E+18,America/New_York
7.11E+18,America/New_York
2.45E+18,America/New_York
6.94E+18,America/New_York
4.82E+18,America/New_York
1.00E+18,America/New_York
2.98E+18,America/New_York
8.12E+18,America/New_York
3.39E+18,America/New_York
1.48E+18,America/New_York
8.06E+18,America/New_York
8.78E+18,America/New_York
5.70E+18,America/New_York
8.60E+18,America/New_York
3.22E+17,America/New_York
7.55E+18,America/New_York
8.13E+18,America/New_York
4.97E+18,America/New_York
9.04E+18,America/New_York
7.80E+18,America/New_York
6.91E+18,America/New_York
3.28E+18,America/New_York
1.36E+18,America/New_York
1.96E+18,America/New_York
8.90E+18,America/New_York
7.14E+18,America/New_York
1.75E+18,America/New_York
8.70E+18,America/New_York
8.90E+18,America/New_York
3.48E+17,America/New_York
2.66E+18,America/New_York
9.51E+17,America/New_York
2.04E+18,America/New_York
1.28E+17,America/New_York
3.60E+18,America/New_York
2.32E+17,America/New_York
8.31E+18,America/New_York
3.20E+18,America/New_York
9.44E+17,America/New_York
3.58E+18,America/New_York
8.92E+18,America/New_York
3.57E+18,America/New_York
5.45E+18,America/New_York
4.20E+18,America/New_York
5.05E+18,America/New_York
5.19E+18,America/New_York
2.96E+18,America/New_York
3.40E+18,America/New_York
3.49E+18,America/New_York
1.12E+18,America/New_York
8.82E+18,America/New_York
6.59E+18,America/New_York
4.95E+18,America/New_York
8.70E+18,America/New_York
7.78E+18,America/New_York
5.21E+18,America/New_York
3.26E+18,America/New_York
1.89E+18,America/New_York
8.71E+18,America/New_York
6.05E+18,America/New_York
6.02E+18,America/New_York
6.03E+18,America/New_York
4.11E+18,America/New_York
4.51E+18,America/New_York
6.14E+18,America/New_York
2.36E+18,America/New_York
4.20E+18,America/New_York
6.01E+18,America/New_York
1.05E+18,America/New_York
3.18E+18,America/New_York
5.40E+18,America/New_York
5.35E+18,America/New_York
7.40E+18,America/New_York
7.32E+18,America/New_York
4.44E+18,America/New_York
6.49E+18,America/New_York
5.08E+18,America/New_York
3.03E+18,America/New_York
4.14E+18,America/New_York
8.68E+18,America/New_York
8.05E+18,America/New_York
2.06E+18,America/New_York
1.23E+18,America/New_York
1.98E+18,America/New_York
5.85E+18,America/New_York
